date,plant_code,plant_name,shift,total,fail_count,yield_rate,avg_temp,avg_humidity,avg_takt
2024-06-09,GWJ,광주공장,B,248,13,94.76,23.039112903225806,44.461290322580645,2.804556451612903
2024-06-09,GWJ,광주공장,C,25,3,88.0,23.568,44.3,2.89
2024-06-09,HWS,화성공장,A,270,14,94.81,22.829259259259256,44.48555555555556,2.8232222222222223
2024-06-09,HWS,화성공장,B,285,7,97.54,22.936491228070174,45.14947368421053,2.797122807017544
2024-06-09,HWS,화성공장,C,40,2,95.0,22.7975,44.3775,2.7935
2024-06-09,ULN,울산공장,A,856,36,95.79,22.973831775700933,44.817523364485986,2.783598130841122
2024-06-09,ULN,울산공장,B,822,23,97.2,22.679440389294403,44.821046228710465,2.806070559610706
2024-06-09,ULN,울산공장,C,110,1,99.09,23.428181818181816,43.67727272727273,2.7715454545454548
2024-06-10,ASN,아산공장,A,488,16,96.72,23.242622950819673,45.07418032786885,2.8106147540983604
2024-06-10,ASN,아산공장,B,485,14,97.11,22.760824742268042,44.539381443298964,2.771298969072165
2024-06-10,ASN,아산공장,C,52,2,96.15,23.201923076923077,44.340384615384615,2.7967307692307695
2024-06-10,GWJ,광주공장,A,275,11,96.0,23.10290909090909,45.085454545454546,2.819272727272727
2024-06-10,GWJ,광주공장,B,280,12,95.71,22.8475,44.83642857142858,2.782142857142857
2024-06-10,GWJ,광주공장,C,30,1,96.67,23.436666666666667,45.25666666666667,2.8833333333333333
2024-06-10,HWS,화성공장,A,274,2,99.27,22.87043795620438,44.59233576642335,2.794087591240876
2024-06-10,HWS,화성공장,B,276,16,94.2,23.01050724637681,44.585507246376814,2.789927536231884
2024-06-10,HWS,화성공장,C,30,1,96.67,23.790000000000003,42.486666666666665,2.8153333333333332
2024-06-10,ULN,울산공장,A,861,44,94.89,22.892799070847854,44.858072009291526,2.7854123112659694
2024-06-10,ULN,울산공장,B,830,41,95.06,22.948915662650602,45.134698795180725,2.7845542168674697
2024-06-10,ULN,울산공장,C,90,3,96.67,22.903333333333336,45.09777777777778,2.854222222222222
2024-06-11,ASN,아산공장,A,467,19,95.93,22.85032119914347,45.294860813704496,2.7806209850107066
2024-06-11,ASN,아산공장,B,462,20,95.67,23.22034632034632,45.01558441558442,2.7966017316017315
2024-06-11,ASN,아산공장,C,47,3,93.62,22.940425531914894,45.03404255319149,2.8463829787234043
2024-06-11,GWJ,광주공장,A,279,14,94.98,22.900358422939068,45.19462365591398,2.770035842293907
2024-06-11,GWJ,광주공장,B,269,11,95.91,23.115985130111522,44.90260223048327,2.8112639405204463
2024-06-11,GWJ,광주공장,C,35,3,91.43,22.677142857142858,44.20285714285714,2.7377142857142855
2024-06-11,HWS,화성공장,A,296,12,95.95,23.030067567567567,45.09256756756756,2.7789189189189187
2024-06-11,HWS,화성공장,B,270,6,97.78,23.047037037037036,45.068518518518516,2.780962962962963
2024-06-11,HWS,화성공장,C,49,2,95.92,23.48775510204082,44.320408163265306,2.809183673469388
2024-06-11,ULN,울산공장,A,854,37,95.67,22.947658079625292,44.90409836065574,2.791686182669789
2024-06-11,ULN,울산공장,B,859,21,97.56,23.11606519208382,45.04819557625146,2.7934575087310827
2024-06-11,ULN,울산공장,C,105,5,95.24,23.204761904761906,45.48666666666667,2.826761904761905
2024-06-12,ASN,아산공장,A,469,20,95.74,22.966737739872066,44.85159914712154,2.8162473347547974
2024-06-12,ASN,아산공장,B,473,14,97.04,22.845031712473574,44.81353065539112,2.8085623678646936
2024-06-12,ASN,아산공장,C,59,3,94.92,22.406779661016948,46.34576271186441,2.756271186440678
2024-06-12,GWJ,광주공장,A,281,7,97.51,23.27508896797153,45.451601423487546,2.8108896797153027
2024-06-12,GWJ,광주공장,B,272,4,98.53,22.61433823529412,45.938235294117646,2.7937132352941174
2024-06-12,GWJ,광주공장,C,29,2,93.1,23.875862068965517,44.793103448275865,2.8462068965517244
2024-06-12,HWS,화성공장,A,280,11,96.07,22.886785714285715,45.06857142857143,2.8085
2024-06-12,HWS,화성공장,B,278,10,96.4,22.873741007194244,45.05035971223022,2.8062589928057555
2024-06-12,HWS,화성공장,C,49,3,93.88,22.532653061224487,43.53265306122449,2.8312244897959182
2024-06-12,ULN,울산공장,A,828,28,96.62,22.91280193236715,44.719685990338164,2.7944685990338165
2024-06-12,ULN,울산공장,B,758,17,97.76,22.87321899736148,44.96187335092348,2.789604221635884
2024-06-12,ULN,울산공장,C,113,9,92.04,23.2283185840708,45.117699115044246,2.7953097345132742
2024-06-13,ASN,아산공장,A,438,19,95.66,22.86095890410959,45.519406392694066,2.798721461187214
2024-06-13,ASN,아산공장,B,477,12,97.48,22.878197064989518,45.48490566037736,2.811278825995807
2024-06-13,ASN,아산공장,C,58,7,87.93,23.29137931034483,45.73103448275862,2.8000000000000003
2024-06-13,GWJ,광주공장,A,264,11,95.83,23.13522727272727,44.42878787878788,2.7643560606060604
2024-06-13,GWJ,광주공장,B,260,10,96.15,23.110384615384614,44.346538461538465,2.7817692307692305
2024-06-13,GWJ,광주공장,C,24,4,83.33,22.9375,45.541666666666664,2.9095833333333334
2024-06-13,HWS,화성공장,A,259,12,95.37,22.85752895752896,45.205019305019306,2.81027027027027
2024-06-13,HWS,화성공장,B,262,14,94.66,22.83969465648855,44.7706106870229,2.79087786259542
2024-06-13,HWS,화성공장,C,37,1,97.3,22.145945945945947,46.17567567567568,2.7545945945945944
2024-06-13,ULN,울산공장,A,836,32,96.17,22.99306220095694,44.97200956937799,2.805968899521531
2024-06-13,ULN,울산공장,B,859,37,95.69,23.090454016298022,45.10081490104773,2.809778812572759
2024-06-13,ULN,울산공장,C,99,4,95.96,22.69090909090909,43.08686868686869,2.827171717171717
2024-06-14,ASN,아산공장,A,438,25,94.29,23.018949771689496,44.26278538812785,2.8120776255707765
2024-06-14,ASN,아산공장,B,465,20,95.7,22.89462365591398,45.12064516129032,2.7810752688172045
2024-06-14,ASN,아산공장,C,57,5,91.23,23.089473684210525,44.87368421052632,2.8696491228070173
2024-06-14,GWJ,광주공장,A,307,14,95.44,23.220195439739413,45.30065146579804,2.802703583061889
2024-06-14,GWJ,광주공장,B,291,9,96.91,23.113058419243984,44.43436426116838,2.7916494845360824
2024-06-14,GWJ,광주공장,C,36,2,94.44,22.697222222222223,44.05277777777778,2.753611111111111
2024-06-14,HWS,화성공장,A,304,15,95.07,23.44046052631579,44.42763157894737,2.805855263157895
2024-06-14,HWS,화성공장,B,264,12,95.45,23.450378787878787,44.52159090909091,2.8364015151515147
2024-06-14,HWS,화성공장,C,22,2,90.91,22.895454545454545,42.199999999999996,2.7118181818181815
2024-06-14,ULN,울산공장,A,858,44,94.87,22.943822843822844,45.11643356643357,2.788076923076923
2024-06-14,ULN,울산공장,B,844,41,95.14,22.913862559241704,45.13139810426541,2.791718009478673
2024-06-14,ULN,울산공장,C,122,9,92.62,23.588524590163935,45.0,2.787377049180328
2024-06-15,ASN,아산공장,A,476,15,96.85,23.1781512605042,45.469747899159664,2.794705882352941
2024-06-15,ASN,아산공장,B,499,23,95.39,22.83807615230461,45.24869739478957,2.7846693386773547
2024-06-15,ASN,아산공장,C,54,4,92.59,22.918518518518518,44.47777777777778,2.744444444444444
2024-06-15,GWJ,광주공장,A,250,12,95.2,22.5452,44.1932,2.81052
2024-06-15,GWJ,광주공장,B,257,10,96.11,23.199221789883268,45.304669260700386,2.795992217898833
2024-06-15,GWJ,광주공장,C,42,1,97.62,23.464285714285715,43.78333333333334,2.7445238095238094
2024-06-15,HWS,화성공장,A,314,8,97.45,23.02356687898089,44.716242038216556,2.7873885350318472
2024-06-15,HWS,화성공장,B,296,9,96.96,22.94087837837838,45.670608108108105,2.8134459459459458
2024-06-15,HWS,화성공장,C,27,1,96.3,23.074074074074073,45.78148148148148,2.7848148148148146
2024-06-15,ULN,울산공장,A,869,35,95.97,23.17721518987342,45.183774453394705,2.802520138089758
2024-06-15,ULN,울산공장,B,823,28,96.6,22.996840826245446,45.506075334143375,2.805540704738761
2024-06-15,ULN,울산공장,C,121,7,94.21,22.96115702479339,44.23305785123967,2.7691735537190083
2024-06-16,ASN,아산공장,A,467,15,96.79,22.972591006423983,45.100856531049246,2.789100642398287
2024-06-16,ASN,아산공장,B,452,25,94.47,23.115707964601768,44.644247787610624,2.8178318584070796
2024-06-16,ASN,아산공장,C,68,4,94.12,23.28676470588235,43.851470588235294,2.7758823529411765
2024-06-16,GWJ,광주공장,A,282,9,96.81,22.965248226950354,44.772340425531915,2.789219858156028
2024-06-16,GWJ,광주공장,B,259,9,96.53,22.85212355212355,44.81776061776061,2.8166795366795365
2024-06-16,GWJ,광주공장,C,36,6,83.33,22.66111111111111,42.58888888888889,2.7808333333333333
2024-06-16,HWS,화성공장,A,289,9,96.89,22.9280276816609,45.50588235294118,2.8026643598615917
2024-06-16,HWS,화성공장,B,294,6,97.96,22.81598639455782,44.971428571428575,2.8041496598639455
2024-06-16,HWS,화성공장,C,32,3,90.62,22.640625,47.41875,2.753125
2024-06-16,ULN,울산공장,A,819,36,95.6,23.083516483516487,44.88351648351648,2.801221001221001
2024-06-16,ULN,울산공장,B,868,25,97.12,22.862211981566823,45.32004608294931,2.7949654377880186
2024-06-16,ULN,울산공장,C,87,2,97.7,22.410344827586208,44.03103448275862,2.7729885057471266
2024-06-17,ASN,아산공장,A,458,20,95.63,23.106986899563317,45.50633187772926,2.824956331877729
2024-06-17,ASN,아산공장,B,479,14,97.08,22.976826722338203,44.45135699373695,2.7825469728601253
2024-06-17,ASN,아산공장,C,56,3,94.64,22.817857142857143,46.05357142857143,2.807857142857143
2024-06-17,GWJ,광주공장,A,294,15,94.9,23.053401360544218,45.226190476190474,2.8007142857142857
2024-06-17,GWJ,광주공장,B,296,13,95.61,22.86722972972973,45.49966216216216,2.7987162162162162
2024-06-17,GWJ,광주공장,C,32,0,100.0,23.15625,47.862500000000004,2.8271875
2024-06-17,HWS,화성공장,A,291,9,96.91,23.02852233676976,44.39312714776632,2.7731271477663233
2024-06-17,HWS,화성공장,B,278,8,97.12,22.65251798561151,44.57805755395684,2.7961151079136695
2024-06-17,HWS,화성공장,C,23,1,95.65,23.182608695652174,46.05217391304348,2.6995652173913043
2024-06-17,ULN,울산공장,A,857,33,96.15,22.89031505250875,44.99766627771295,2.817654609101517
2024-06-17,ULN,울산공장,B,857,27,96.85,22.89031505250875,45.14585764294049,2.7952858809801633
2024-06-17,ULN,울산공장,C,112,10,91.07,22.89910714285714,45.384821428571435,2.7158035714285718
2024-06-18,ASN,아산공장,A,425,17,96.0,22.853176470588235,45.17270588235294,2.793811764705882
2024-06-18,ASN,아산공장,B,467,22,95.29,23.1220556745182,45.06980728051391,2.8034689507494646
2024-06-18,ASN,아산공장,C,45,4,91.11,22.56888888888889,45.968888888888884,2.8902222222222225
2024-06-18,GWJ,광주공장,A,296,18,93.92,22.89662162162162,45.23783783783784,2.8397972972972974
2024-06-18,GWJ,광주공장,B,262,7,97.33,22.86908396946565,44.92404580152672,2.8029007633587786
2024-06-18,GWJ,광주공장,C,37,1,97.3,23.18378378378378,45.391891891891895,2.8002702702702704
2024-06-18,HWS,화성공장,A,262,12,95.42,22.949236641221372,45.621374045801524,2.8154198473282444
2024-06-18,HWS,화성공장,B,278,11,96.04,22.96978417266187,45.98705035971223,2.8003237410071944
2024-06-18,HWS,화성공장,C,38,2,94.74,23.06578947368421,44.88947368421052,2.7842105263157895
2024-06-18,ULN,울산공장,A,840,31,96.31,23.178095238095235,44.76059523809524,2.796404761904762
2024-06-18,ULN,울산공장,B,837,28,96.65,22.98267622461171,45.36451612903225,2.7986857825567504
2024-06-18,ULN,울산공장,C,102,7,93.14,22.664705882352944,46.1921568627451,2.781078431372549
2024-06-19,ASN,아산공장,A,466,28,93.99,22.924678111587983,44.980042918454934,2.7853218884120174
2024-06-19,ASN,아산공장,B,445,9,97.98,22.980449438202246,45.126516853932586,2.819258426966292
2024-06-19,ASN,아산공장,C,52,4,92.31,22.751923076923074,43.075,2.786538461538462
2024-06-19,GWJ,광주공장,A,298,7,97.65,23.134563758389262,44.953691275167785,2.789261744966443
2024-06-19,GWJ,광주공장,B,272,12,95.59,23.185661764705884,45.44742647058824,2.8304779411764707
2024-06-19,GWJ,광주공장,C,37,2,94.59,23.13783783783784,44.37027027027027,2.7362162162162162
2024-06-19,HWS,화성공장,A,282,8,97.16,23.29645390070922,44.888297872340424,2.7672695035460992
2024-06-19,HWS,화성공장,B,307,15,95.11,23.34657980456026,45.3371335504886,2.796026058631922
2024-06-19,HWS,화성공장,C,30,1,96.67,22.80666666666667,44.85666666666667,2.7520000000000002
2024-06-19,ULN,울산공장,A,854,33,96.14,23.07974238875878,44.73430913348946,2.7952927400468384
2024-06-19,ULN,울산공장,B,820,23,97.2,22.94390243902439,45.05682926829268,2.7979024390243903
2024-06-19,ULN,울산공장,C,125,12,90.4,22.892,45.664,2.8016
2024-06-20,ASN,아산공장,A,438,23,94.75,22.876027397260277,45.9027397260274,2.790936073059361
2024-06-20,ASN,아산공장,B,495,25,94.95,22.852525252525254,44.5979797979798,2.7871919191919194
2024-06-20,ASN,아산공장,C,58,6,89.66,23.21379310344828,46.12586206896552,2.764655172413793
2024-06-20,GWJ,광주공장,A,277,10,96.39,22.67220216606498,45.483393501805054,2.820902527075812
2024-06-20,GWJ,광주공장,B,264,10,96.21,22.832954545454545,44.99242424242424,2.8021212121212122
2024-06-20,GWJ,광주공장,C,45,2,95.56,23.58666666666667,45.531111111111116,2.837111111111111
2024-06-20,HWS,화성공장,A,254,12,95.28,23.026771653543307,46.111811023622046,2.7696062992125987
2024-06-20,HWS,화성공장,B,284,16,94.37,23.14718309859155,44.76830985915493,2.804154929577465
2024-06-20,HWS,화성공장,C,26,0,100.0,22.542307692307695,45.25769230769231,2.8196153846153846
2024-06-20,ULN,울산공장,A,837,34,95.94,22.962246117084828,44.7905615292712,2.7971565113500594
2024-06-20,ULN,울산공장,B,870,32,96.32,23.042643678160918,45.4648275862069,2.7958620689655174
2024-06-20,ULN,울산공장,C,88,3,96.59,23.648863636363636,44.7875,2.8034090909090907
2024-06-21,ASN,아산공장,A,446,22,95.07,23.000896860986547,44.8542600896861,2.7852914798206276
2024-06-21,ASN,아산공장,B,491,16,96.74,23.20468431771894,45.34276985743381,2.7979429735234214
2024-06-21,ASN,아산공장,C,61,6,90.16,22.77704918032787,45.81967213114754,2.7765573770491803
2024-06-21,GWJ,광주공장,A,271,15,94.46,23.46309963099631,45.58523985239852,2.7586346863468636
2024-06-21,GWJ,광주공장,B,270,11,95.93,23.066666666666666,45.373703703703704,2.8198148148148148
2024-06-21,GWJ,광주공장,C,31,2,93.55,22.483870967741936,43.92903225806452,2.682903225806452
2024-06-21,HWS,화성공장,A,286,14,95.1,23.2,44.62447552447553,2.823986013986014
2024-06-21,HWS,화성공장,B,290,10,96.55,23.21448275862069,45.84,2.813206896551724
2024-06-21,HWS,화성공장,C,31,2,93.55,22.6,43.8258064516129,2.8890322580645162
2024-06-21,ULN,울산공장,A,857,36,95.8,22.881680280046673,45.12788798133022,2.804597432905484
2024-06-21,ULN,울산공장,B,851,22,97.41,22.690834312573443,44.979553466509984,2.7997062279670977
2024-06-21,ULN,울산공장,C,98,4,95.92,23.03061224489796,43.642857142857146,2.7927551020408163
2024-06-22,ASN,아산공장,A,505,12,97.62,23.04910891089109,45.01069306930693,2.8214653465346533
2024-06-22,ASN,아산공장,B,454,17,96.26,23.127973568281938,45.09185022026432,2.845396475770925
2024-06-22,ASN,아산공장,C,58,3,94.83,23.170689655172417,44.429310344827584,2.818103448275862
2024-06-22,GWJ,광주공장,A,264,18,93.18,22.736742424242426,44.88977272727273,2.7950757575757574
2024-06-22,GWJ,광주공장,B,271,10,96.31,23.124723247232474,44.83136531365314,2.790110701107011
2024-06-22,GWJ,광주공장,C,30,1,96.67,22.353333333333335,47.306666666666665,2.8406666666666665
2024-06-22,HWS,화성공장,A,308,20,93.51,23.128896103896103,44.92987012987013,2.779642857142857
2024-06-22,HWS,화성공장,B,257,12,95.33,23.103501945525295,44.21712062256809,2.8048249027237357
2024-06-22,HWS,화성공장,C,38,2,94.74,23.48421052631579,44.902631578947364,2.7855263157894736
2024-06-22,ULN,울산공장,A,808,35,95.67,22.900495049504947,45.03997524752476,2.8052970297029702
2024-06-22,ULN,울산공장,B,843,31,96.32,23.166310794780546,45.14934756820878,2.8054685646500594
2024-06-22,ULN,울산공장,C,127,7,94.49,22.716535433070867,44.87716535433071,2.809291338582677
2024-06-23,ASN,아산공장,A,456,16,96.49,23.03311403508772,45.67434210526316,2.797675438596491
2024-06-23,ASN,아산공장,B,488,9,98.16,23.05717213114754,45.088524590163935,2.8063934426229507
2024-06-23,ASN,아산공장,C,54,2,96.3,23.11296296296296,44.34444444444444,2.8783333333333334
2024-06-23,GWJ,광주공장,A,272,15,94.49,22.590073529411764,45.40882352941177,2.798125
2024-06-23,GWJ,광주공장,B,276,12,95.65,23.057971014492754,44.85289855072464,2.7954347826086954
2024-06-23,GWJ,광주공장,C,46,2,95.65,22.94347826086957,45.0695652173913,2.8206521739130435
2024-06-23,HWS,화성공장,A,311,12,96.14,22.989389067524115,45.12700964630225,2.7704823151125404
2024-06-23,HWS,화성공장,B,302,9,97.02,23.216887417218544,44.972516556291396,2.820132450331126
2024-06-23,HWS,화성공장,C,29,2,93.1,22.0,42.06896551724138,2.826206896551724
2024-06-23,ULN,울산공장,A,825,34,95.88,22.855030303030304,45.24242424242424,2.799769696969697
2024-06-23,ULN,울산공장,B,854,32,96.25,23.17447306791569,44.75585480093677,2.799063231850117
2024-06-23,ULN,울산공장,C,107,8,92.52,22.239252336448597,44.78317757009346,2.7941121495327104
2024-06-24,ASN,아산공장,A,492,15,96.95,22.82865853658537,45.34552845528455,2.7852642276422763
2024-06-24,ASN,아산공장,B,481,22,95.43,22.89272349272349,44.689604989604995,2.784656964656965
2024-06-24,ASN,아산공장,C,50,5,90.0,23.226,43.672,2.8392
2024-06-24,GWJ,광주공장,A,272,12,95.59,23.096323529411762,44.622058823529414,2.8074264705882355
2024-06-24,GWJ,광주공장,B,275,14,94.91,22.812727272727273,45.050909090909094,2.7858545454545456
2024-06-24,GWJ,광주공장,C,30,0,100.0,22.759999999999998,42.973333333333336,2.802
2024-06-24,HWS,화성공장,A,257,8,96.89,22.97354085603113,45.13346303501945,2.7815953307392998
2024-06-24,HWS,화성공장,B,278,9,96.76,23.17841726618705,45.105035971223025,2.7893884892086334
2024-06-24,HWS,화성공장,C,35,5,85.71,23.185714285714287,45.05714285714286,2.8797142857142854
2024-06-24,ULN,울산공장,A,779,34,95.64,22.84531450577664,44.77098844672657,2.8080744544287546
2024-06-24,ULN,울산공장,B,833,40,95.2,23.04045618247299,44.74093637454982,2.7979351740696274
2024-06-24,ULN,울산공장,C,106,7,93.4,22.649056603773587,44.469811320754715,2.822641509433962
2024-06-25,ASN,아산공장,A,452,12,97.35,23.0608407079646,45.54690265486726,2.8092035398230086
2024-06-25,ASN,아산공장,B,462,15,96.75,22.75995670995671,45.246753246753244,2.798787878787879
2024-06-25,ASN,아산공장,C,57,7,87.72,22.4280701754386,46.656140350877195,2.8140350877192986
2024-06-25,GWJ,광주공장,A,286,15,94.76,22.96013986013986,44.92412587412587,2.790874125874126
2024-06-25,GWJ,광주공장,B,285,10,96.49,23.288070175438598,44.93929824561404,2.805684210526316
2024-06-25,GWJ,광주공장,C,35,0,100.0,23.774285714285714,46.92857142857143,2.7434285714285713
2024-06-25,HWS,화성공장,A,256,12,95.31,23.15703125,43.92890625,2.81140625
2024-06-25,HWS,화성공장,B,255,10,96.08,23.09137254901961,45.84745098039216,2.75756862745098
2024-06-25,HWS,화성공장,C,38,5,86.84,23.03684210526316,45.06315789473685,2.744736842105263
2024-06-25,ULN,울산공장,A,841,33,96.08,22.894411414982166,44.67883472057075,2.8021759809750297
2024-06-25,ULN,울산공장,B,849,19,97.76,22.975147232037692,44.46195524146054,2.8057243816254416
2024-06-25,ULN,울산공장,C,113,6,94.69,22.905309734513278,45.13716814159292,2.8424778761061944
2024-06-26,ASN,아산공장,A,433,21,95.15,22.811547344110853,45.30438799076212,2.806189376443418
2024-06-26,ASN,아산공장,B,461,18,96.1,22.955097613882863,44.78655097613883,2.797917570498915
2024-06-26,ASN,아산공장,C,42,2,95.24,23.111904761904764,44.47142857142857,2.8126190476190476
2024-06-26,GWJ,광주공장,A,302,16,94.7,23.253311258278146,45.01291390728477,2.7889072847682117
2024-06-26,GWJ,광주공장,B,314,8,97.45,22.8671974522293,45.1391719745223,2.832643312101911
2024-06-26,GWJ,광주공장,C,31,0,100.0,23.019354838709678,46.24516129032258,2.7625806451612904
2024-06-26,HWS,화성공장,A,283,11,96.11,22.83427561837456,44.817667844522965,2.741625441696113
2024-06-26,HWS,화성공장,B,280,14,95.0,22.972142857142856,44.548928571428576,2.8247142857142857
2024-06-26,HWS,화성공장,C,42,3,92.86,23.254761904761907,43.96666666666666,2.7973809523809523
2024-06-26,ULN,울산공장,A,801,33,95.88,22.867041198501873,45.033832709113604,2.7774406991260925
2024-06-26,ULN,울산공장,B,820,31,96.22,23.223780487804877,45.45073170731707,2.7972317073170734
2024-06-26,ULN,울산공장,C,111,9,91.89,23.593693693693695,45.700900900900905,2.811801801801802
2024-06-27,ASN,아산공장,A,475,23,95.16,22.801263157894738,44.96336842105263,2.7964631578947365
2024-06-27,ASN,아산공장,B,421,12,97.15,23.27600950118765,45.16745843230404,2.8170546318289786
2024-06-27,ASN,아산공장,C,55,3,94.55,23.145454545454545,44.82909090909091,2.8490909090909087
2024-06-27,GWJ,광주공장,A,283,11,96.11,22.825441696113074,45.50282685512367,2.8058303886925793
2024-06-27,GWJ,광주공장,B,273,12,95.6,23.015018315018317,45.327838827838825,2.802087912087912
2024-06-27,GWJ,광주공장,C,30,2,93.33,22.366666666666667,45.63333333333333,2.6270000000000002
2024-06-27,HWS,화성공장,A,272,14,94.85,23.009926470588233,44.31213235294118,2.775735294117647
2024-06-27,HWS,화성공장,B,282,16,94.33,23.11595744680851,44.695744680851064,2.8110992907801418
2024-06-27,HWS,화성공장,C,41,1,97.56,23.080487804878047,45.9780487804878,2.84390243902439
2024-06-27,ULN,울산공장,A,840,33,96.07,22.990357142857146,45.09559523809524,2.798857142857143
2024-06-27,ULN,울산공장,B,821,26,96.83,22.882095006090136,45.176004872107185,2.8071132764920828
2024-06-27,ULN,울산공장,C,98,9,90.82,22.632653061224488,46.034693877551014,2.8183673469387753
2024-06-28,ASN,아산공장,A,487,20,95.89,22.932854209445583,44.91663244353183,2.7873716632443535
2024-06-28,ASN,아산공장,B,452,14,96.9,23.0320796460177,44.80176991150443,2.80429203539823
2024-06-28,ASN,아산공장,C,48,2,95.83,22.508333333333336,42.518750000000004,2.8018750000000003
2024-06-28,GWJ,광주공장,A,294,11,96.26,22.929931972789113,44.84761904761905,2.789183673469388
2024-06-28,GWJ,광주공장,B,278,5,98.2,23.116546762589927,44.81043165467626,2.8068705035971226
2024-06-28,GWJ,광주공장,C,25,2,92.0,23.256,48.328,2.7812
2024-06-28,HWS,화성공장,A,266,11,95.86,23.156766917293233,44.396240601503756,2.8122180451127816
2024-06-28,HWS,화성공장,B,280,10,96.43,22.86392857142857,44.606785714285714,2.804535714285714
2024-06-28,HWS,화성공장,C,32,0,100.0,23.040625,46.24375,2.7834375
2024-06-28,ULN,울산공장,A,843,35,95.85,23.033926453143533,45.48778173190984,2.7770462633451958
2024-06-28,ULN,울산공장,B,822,34,95.86,22.9,44.972871046228704,2.793333333333333
2024-06-28,ULN,울산공장,C,101,7,93.07,23.0009900990099,45.336633663366335,2.785841584158416
2024-06-29,ASN,아산공장,A,521,21,95.97,23.121113243761997,44.51593090211132,2.8140690978886758
2024-06-29,ASN,아산공장,B,477,18,96.23,23.39454926624738,44.8670859538784,2.807421383647799
2024-06-29,ASN,아산공장,C,54,3,94.44,23.053703703703704,46.11296296296296,2.7931481481481484
2024-06-29,GWJ,광주공장,A,259,13,94.98,22.893050193050193,45.24169884169884,2.814942084942085
2024-06-29,GWJ,광주공장,B,313,10,96.81,23.00702875399361,44.20575079872204,2.7913099041533544
2024-06-29,GWJ,광주공장,C,39,1,97.44,23.274358974358975,44.735897435897435,2.826923076923077
2024-06-29,HWS,화성공장,A,287,13,95.47,23.101045296167246,45.03937282229965,2.785644599303136
2024-06-29,HWS,화성공장,B,260,3,98.85,22.94846153846154,44.46730769230769,2.8059230769230767
2024-06-29,HWS,화성공장,C,42,5,88.1,23.35238095238095,43.852380952380955,2.741904761904762
2024-06-29,ULN,울산공장,A,863,43,95.02,23.152491309385862,44.97566628041715,2.7982271147161066
2024-06-29,ULN,울산공장,B,787,29,96.32,22.96912325285896,44.96416772554003,2.809809402795426
2024-06-29,ULN,울산공장,C,113,8,92.92,22.47522123893805,45.95398230088496,2.8053097345132745
2024-06-30,ASN,아산공장,A,455,24,94.73,22.85758241758242,44.496703296703295,2.8088571428571427
2024-06-30,ASN,아산공장,B,454,26,94.27,23.077092511013216,44.892070484581495,2.813281938325991
2024-06-30,ASN,아산공장,C,52,6,88.46,23.536538461538463,45.763461538461534,2.8165384615384617
2024-06-30,GWJ,광주공장,A,283,14,95.05,23.01060070671378,45.086925795053006,2.770636042402827
2024-06-30,GWJ,광주공장,B,300,12,96.0,23.006,45.19266666666667,2.7931
2024-06-30,GWJ,광주공장,C,41,3,92.68,22.990243902439026,45.58536585365854,2.7660975609756098
2024-06-30,HWS,화성공장,A,269,10,96.28,22.902230483271374,44.83903345724907,2.784275092936803
2024-06-30,HWS,화성공장,B,279,12,95.7,22.86810035842294,44.92078853046595,2.789820788530466
2024-06-30,HWS,화성공장,C,34,0,100.0,22.77058823529412,44.03529411764706,2.760882352941177
2024-06-30,ULN,울산공장,A,793,35,95.59,23.146784363177808,44.94464060529634,2.792257250945776
2024-06-30,ULN,울산공장,B,866,36,95.84,22.925981524249423,44.68418013856813,2.8076443418013857
2024-06-30,ULN,울산공장,C,107,4,96.26,22.884112149532708,45.42336448598131,2.7214953271028035
2024-07-01,ASN,아산공장,A,480,17,96.46,23.137708333333332,45.341874999999995,2.7892291666666664
2024-07-01,ASN,아산공장,B,470,20,95.74,22.864893617021277,44.589787234042554,2.8112553191489362
2024-07-01,ASN,아산공장,C,59,5,91.53,23.15423728813559,44.23050847457627,2.8613559322033897
2024-07-01,GWJ,광주공장,A,263,10,96.2,23.06425855513308,45.62661596958175,2.8197338403041825
2024-07-01,GWJ,광주공장,B,294,6,97.96,22.603401360544215,45.31700680272109,2.817891156462585
2024-07-01,GWJ,광주공장,C,34,0,100.0,22.73235294117647,42.63823529411765,2.8597058823529413
2024-07-01,HWS,화성공장,A,288,8,97.22,23.363541666666666,45.51145833333333,2.825972222222222
2024-07-01,HWS,화성공장,B,292,9,96.92,23.173972602739727,44.72328767123288,2.8136301369863017
2024-07-01,HWS,화성공장,C,32,0,100.0,21.984375,44.66875,2.74625
2024-07-01,ULN,울산공장,A,900,35,96.11,23.017444444444447,44.69511111111111,2.8005333333333335
2024-07-01,ULN,울산공장,B,844,37,95.62,22.997037914691944,44.7042654028436,2.7987322274881516
2024-07-01,ULN,울산공장,C,111,6,94.59,23.136936936936934,45.548648648648644,2.851711711711712
2024-07-02,ASN,아산공장,A,485,23,95.26,22.82020618556701,45.00845360824742,2.819072164948454
2024-07-02,ASN,아산공장,B,478,12,97.49,22.944560669456067,44.890376569037656,2.8000627615062763
2024-07-02,ASN,아산공장,C,50,1,98.0,23.058000000000003,45.838,2.8528
2024-07-02,GWJ,광주공장,A,267,10,96.25,23.117228464419476,45.38314606741573,2.7880524344569286
2024-07-02,GWJ,광주공장,B,255,8,96.86,22.932156862745096,45.19647058823529,2.8179607843137258
